,itemPrice,partnerItemId,originalReceiptItemText,pointsEarned,discountedItemPrice,rewardsGroup,userFlaggedBarcode,rewardsProductPartnerId,priceAfterCoupon,pointsNotAwardedReason,originalMetaBriteQuantityPurchased,targetPrice,receipt_id,pointsPayerId,barcode,originalMetaBriteBarcode,needsFetchReviewReason,userFlaggedNewItem,brandCode,description,quantityPurchased,metabriteCampaignId,itemNumber,preventTargetGapPoints,finalPrice,originalMetaBriteDescription,deleted,originalFinalPrice,originalMetaBriteItemPrice,competitiveProduct,needsFetchReview,userFlaggedPrice,userFlaggedQuantity,competitorRewardsGroup,userFlaggedDescription
5549,4.99,1087,KLLGO FUN PACK CRL,,4.99,,,,4.99,,,,600f39c30a7214ada2000030,,,,,,,KLLGO FUN PACK CRL,1.0,,,,4.99,,,,,,,,,,
5550,2.50,1088,PRINGL-ES SOUR CRM,,2.50,,,,2.50,,,,600f39c30a7214ada2000030,,,,,,PRINGLES,PRINGL-ES SOUR CRM,1.0,,,,2.50,,,,,,,,,,
5551,2.50,1089,PRINGLES CHEESE,,2.50,,,559c2234e4b06aca36af13c6,2.50,,,,600f39c30a7214ada2000030,,038000138577,,,,PRINGLES,PRNG PTT CRSP CHDR CHS FLT CNST 5.5 OZ,1.0,,,,2.50,,,,,,,,,,
5552,5.99,1090,FRUITY SNACKS,,5.99,,,,5.99,,,,600f39c30a7214ada2000030,,,,,,KROGER,FRUITY SNACKS,1.0,,,,5.99,,,,,,,,,,
5553,2.99,1091,PRG US ORG CRISPS,,2.99,,,,2.99,,,,600f39c30a7214ada2000030,,,,,,PRINGLES,PRG US ORG CRISPS,1.0,,,,2.99,,,,,,,,,,
5554,2.99,1092,PRINGLES CRISPS,,2.99,,,,2.99,,,,600f39c30a7214ada2000030,,,,,,PRINGLES,PRINGLES CRISPS,1.0,,,,2.99,,,,,,,,,,
5555,4.99,1093,KLLGG S CEREAL,,4.99,,,,4.99,,,,600f39c30a7214ada2000030,,,,,,KELLOGG'S,KLLGG S CEREAL,1.0,,,,4.99,,,,,,,,,,
5556,9.96,1094,MARTINELLI,,9.96,,,,9.96,,,,600f39c30a7214ada2000030,,,,,,MARTINELLI'S,MARTINELLI,2.0,,,,9.96,,,,,,,,,,
5557,2.49,1096,MARTINELLIS SPARKL,,2.49,,,,2.49,,,,600f39c30a7214ada2000030,,,,,,,MARTINELLIS SPARKL,1.0,,,,2.49,,,,,,,,,,
5558,3.29,1097,WISHBONE RUSSIAN,,3.29,WISHBONE SALAD DRESSING,,5e825d64f221c312e698a62a,3.29,Action not allowed for user and CPG,,,600f39c30a7214ada2000030,5e825d64f221c312e698a62a,041321006357,,,,WISHBONE,WISHBONE RUSSIAN SALAD DRESSING PLASTIC BOTTLE 15 OZ - 0041321006351,1.0,WISHBONE SALAD DRESSING,,,3.29,,,,,,,,,,
5559,14.00,1098,K BLUBRY M,,14.00,,,,14.00,,,,600f39c30a7214ada2000030,,,,,,,K BLUBRY M,1.0,,,,14.00,,,,,,,,,,
5560,2.99,1104,PRG US ORG CRISPS,,2.99,,,,2.99,,,,600f39c30a7214ada2000030,,,,,,PRINGLES,PRG US ORG CRISPS,1.0,,,,2.99,,,,,,,,,,
5561,2.99,1106,PRINGLES CRISPS,,2.99,,,,2.99,,,,600f39c30a7214ada2000030,,,,,,PRINGLES,PRINGLES CRISPS,1.0,,,,2.99,,,,,,,,,,
5562,4.99,1108,KLLGG S CEREAL,,4.99,,,,4.99,,,,600f39c30a7214ada2000030,,,,,,KELLOGG'S,KLLGG S CEREAL,1.0,,,,4.99,,,,,,,,,,
5563,9.96,1110,MARTINELLI,,9.96,,,559c2234e4b06aca36af13c6,9.96,,,,600f39c30a7214ada2000030,,041244000098,,,,MARTINELLI'S,MRTN GLD MDL APL GLS FRSH SQZD 10 FL OZ,2.0,,,,9.96,,,,,,,,,,
5564,2.49,1113,MARTINELLIS SPARKL,,2.49,,,,2.49,,,,600f39c30a7214ada2000030,,,,,,,MARTINELLIS SPARKL,1.0,,,,2.49,,,,,,,,,,
5565,3.29,1115,WISHBONE RUSSIAN,,3.29,WISHBONE SALAD DRESSING,,5e825d64f221c312e698a62a,3.29,Action not allowed for user and CPG,,,600f39c30a7214ada2000030,5e825d64f221c312e698a62a,041321006357,,,,WISHBONE,WISHBONE RUSSIAN SALAD DRESSING PLASTIC BOTTLE 15 OZ - 0041321006351,1.0,WISHBONE SALAD DRESSING,,,3.29,,,,,,,,,,
5566,14.00,1117,K BLUBRY M,,14.00,,,,14.00,,,,600f39c30a7214ada2000030,,,,,,KROGER,K BLUBRY M,2.0,,,,14.00,,,,,,,,,,
5567,14.00,1120,K ALMIPOPY,,14.00,,,,14.00,,,,600f39c30a7214ada2000030,,,,,,,K ALMIPOPY,2.0,,,,14.00,,,,,,,,,,
5568,5.49,1123,BRASWELL DRSSNG VI,,5.49,HEALTHY CHOICE DRESSING,,5e825d64f221c312e698a62a,5.49,,,,600f39c30a7214ada2000030,,041695103799,,,,BRASWELL'S,Braswell's Vidalia Onion & Summer Tomato,1.0,,,,5.49,,,,,True,,,,,
5569,3.00,1125,2 OTY JELLO,15.0,3.00,,,559c2234e4b06aca36af13c6,3.00,,,,600f39c30a7214ada2000030,559c2234e4b06aca36af13c6,511111602118,,,,JELL-O,JELL-O,1.0,,,,3.00,,,,,False,,,,,
5570,8.56,1127,BEST FOODS,,8.56,BEST FOODS MAYONNAISE,,559c2234e4b06aca36af13c6,8.56,,,,600f39c30a7214ada2000030,,048001213517,,,,HELLMANN'S/BEST FOODS,BST FDS SPRD MYNS JAR 30 FL OZ,2.0,BEST FOODS MAYONNAISE,,,8.56,,,,,,,,,,
5571,20.00,1130,CAMPBELL S,,20.00,,,,20.00,,,,600f39c30a7214ada2000030,,,,,,CAMPBELL'S,CAMPBELL S,4.0,,,,20.00,,,,,,,,,,
5572,3.96,1133,CMPBL CRM,,3.96,,,,3.96,,,,600f39c30a7214ada2000030,,,,,,CAMPBELL'S,CMPBL CRM,2.0,,,,3.96,,,,,,,,,,
5573,8.00,1136,CMPBL FF C,,8.00,,,,8.00,,,,600f39c30a7214ada2000030,,,,,,CAMPBELL'S,CMPBL FF C,2.0,,,,8.00,,,,,,,,,,
5574,1.99,1139,MC GRILL MATES,,1.99,,,,1.99,,,,600f39c30a7214ada2000030,,,,,,MCCORMICK GRILL MATES,MC GRILL MATES,1.0,,,,1.99,,,,,,,,,A.1. DRY RUB,
5575,1.99,1141,MC GRILL MATES,,1.99,,,,1.99,,,,600f39c30a7214ada2000030,,,,,,MCCORMICK GRILL MATES,MC GRILL MATES,1.0,,,,1.99,,,,,,,,,A.1. DRY RUB,
5576,5.16,1143,LINDSAY OL,,5.16,,,559c2234e4b06aca36af13c6,5.16,,,,600f39c30a7214ada2000030,,053800123004,,,,LINDSAY,LNDS CA SLCD NO STFN BLCK OLV TUB 5.5 OZ,2.0,,,,5.16,,,,,,,,,,
5577,5.16,1146,LINDSAY OL,,5.16,,,559c2234e4b06aca36af13c6,5.16,,,,600f39c30a7214ada2000030,,053800123004,,,,LINDSAY,LNDS CA SLCD NO STFN BLCK OLV TUB 5.5 OZ,2.0,,,,5.16,,,,,,,,,,
5578,13.96,1149,OBT SAUSAG,,13.96,,,,13.96,,,,600f39c30a7214ada2000030,,,,,,,OBT SAUSAG,2.0,,,,13.96,,,,,,,,,,
5579,7.49,1152,HVR SLD DRSG 36 FZ,,7.49,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,5eebc5412455c97a877ef382,7.49,Action not allowed for user and CPG,,,600f39c30a7214ada2000030,5eebc5412455c97a877ef382,071100006681,,,,HIDDEN VALLEY,Hidden Valley Original Ranch Salad Dressing 36 Oz,1.0,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,,7.49,,,,,,,,,,
5580,5.49,1154,HVR CUPS ORIGINAL,,5.49,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,5eebc5412455c97a877ef382,5.49,Action not allowed for user and CPG,,,600f39c30a7214ada2000030,5eebc5412455c97a877ef382,311111445421,,,,HIDDEN VALLEY,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,1.0,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,True,5.49,,,,,False,,,,,
5581,4.16,1156,KITCHEN A,,4.16,,,,4.16,,,,600f39c30a7214ada2000030,,,,,,KROGER,KITCHEN A,2.0,,,,4.16,,,,,,,,,,
5582,4.69,1159,BGLW EARL GREY TEA,,4.69,LIPTON TEA,,5332f5f6e4b03c9a25efd0b4,4.69,,,,600f39c30a7214ada2000030,,072310001244,,,,BIGELOW,Bigelow Tea Bags - Earl Grey,1.0,,,,4.69,,,,,True,,,,LIPTON TEA,
5583,5.96,1161,WELCHS CON,,5.96,,,559c2234e4b06aca36af13c6,5.96,,,,600f39c30a7214ada2000030,,041800200139,,,,WELCH'S,WLCH BLCK CHRY CNCR GRP JC BLND BTL 64 FL OZ,2.0,,,,5.96,,,,,,,,,CAPRI SUN BEVERAGE DRINK,
5584,4.49,1164,PEARLS OLIVES BLK,,4.49,,,,4.49,,,,600f39c30a7214ada2000030,,,,,,,PEARLS OLIVES BLK,1.0,,,,4.49,,,,,,,,,,
5585,4.19,1166,ALSK BTRD PCN4.5OZ,,4.19,,,,4.19,,,,600f39c30a7214ada2000030,,,,,,,ALSK BTRD PCN4.5OZ,1.0,,,,4.19,,,,,,,,,,
5586,4.16,1171,KITCHEN A,,4.16,,,,4.16,,,,600f39c30a7214ada2000030,,,,,,KROGER,KITCHEN A,2.0,,,,4.16,,,,,,,,,,
5587,4.69,1173,BGLW EARL GREY TEA,,4.69,LIPTON TEA,,5332f5f6e4b03c9a25efd0b4,4.69,,,,600f39c30a7214ada2000030,,072310001244,,,,BIGELOW,Bigelow Tea Bags - Earl Grey,1.0,,,,4.69,,,,,True,,,,LIPTON TEA,
5588,5.96,1174,WELCHS CON,,5.96,,,559c2234e4b06aca36af13c6,5.96,,,,600f39c30a7214ada2000030,,041800200139,,,,WELCH'S,WLCH BLCK CHRY CNCR GRP JC BLND BTL 64 FL OZ,2.0,,,,5.96,,,,,,,,,CAPRI SUN BEVERAGE DRINK,
5589,4.49,1176,PEARLS OLIVES BLK,,4.49,,,,4.49,,,,600f39c30a7214ada2000030,,,,,,,PEARLS OLIVES BLK,1.0,,,,4.49,,,,,,,,,,
5590,4.19,1177,ALSK BTRD PCN4.5OZ,,4.19,,,,4.19,,,,600f39c30a7214ada2000030,,,,,,,ALSK BTRD PCN4.5OZ,1.0,,,,4.19,,,,,,,,,,
5591,4.19,1178,ALASKA CHIP COMPAN,,4.19,,,,4.19,,,,600f39c30a7214ada2000030,,,,,,,ALASKA CHIP COMPAN,1.0,,,,4.19,,,,,,,,,,
5592,4.19,1179,ALASKA CHIP COMPAN,,4.19,,,,4.19,,,,600f39c30a7214ada2000030,,,,,,,ALASKA CHIP COMPAN,1.0,,,,4.19,,,,,,,,,,
5593,4.19,1180,ALASKA CHIP COMPNY,,4.19,,,,4.19,,,,600f39c30a7214ada2000030,,,,,,,ALASKA CHIP COMPNY,1.0,,,,4.19,,,,,,,,,,
5594,26.68,1181,NUTELLA &,,26.68,,,,26.68,,,,600f39c30a7214ada2000030,,,,,,NUTELLA,NUTELLA &,4.0,,,,26.68,,,,,,,,,,
5595,7.99,1183,LUC CHES COLBY JAC,,7.99,,,,7.99,,,,600f39c30a7214ada2000030,,23671200000,,,,CHEESE,Cheese Cheddar & Colby - Signature Jack Cheese,1.0,,,,7.99,,,,,,,,,,
5596,7.99,1184,LUC CHESE MLD CHED,,7.99,,,,7.99,,,,600f39c30a7214ada2000030,,26623200000,,,,CHEESE,Cheese Cheddar & Colby - Signature Mild Cheese,1.0,,,,7.99,,,,,,,,,,
5597,3.89,1185,LUCERNE MILK 2%,,3.89,,,,3.89,,,,600f39c30a7214ada2000030,,,,,,,Whole Milk,1.0,,,,3.89,,,,,,,,,,
5598,3.97,1186,NNCE,,3.97,,,,3.97,,,,600f39c30a7214ada2000030,,,,,,,NNCE,1.0,,,,3.97,,,,,,,,,,
5599,4.99,1187,LEGO 71029,,4.99,,,,4.99,,,,600f39c30a7214ada2000030,,,,,,,LEGO 71029,1.0,,,,4.99,,,,,,,,,,
5600,4.99,1188,LEGO 71029,,4.99,,,,4.99,,,,600f39c30a7214ada2000030,,,,,,,LEGO 71029,1.0,,,,4.99,,,,,,,,,,
5601,4.99,1189,LEGO 71029,,4.99,,,,4.99,,,,600f39c30a7214ada2000030,,,,,,,LEGO 71029,1.0,,,,4.99,,,,,,,,,,
5602,1.80,1190,PC PCKT WALLET,,1.80,,,,1.80,,,,600f39c30a7214ada2000030,,,,,,,PC PCKT WALLET,1.0,,,,1.80,,,,,,,,,,
5603,1.80,1191,PC PCKT WALLET,,1.80,,,,1.80,,,,600f39c30a7214ada2000030,,,,,,,PC PCKT WALLET,1.0,,,,1.80,,,,,,,,,,
5604,1.80,1192,PC PCKT WALLET,,1.80,,,,1.80,,,,600f39c30a7214ada2000030,,,,,,,PC PCKT WALLET,1.0,,,,1.80,,,,,,,,,,
5605,1.80,1193,PC PCKT WALLET,,1.80,,,,1.80,,,,600f39c30a7214ada2000030,,,,,,,PC PCKT WALLET,1.0,,,,1.80,,,,,,,,,,
5606,1.80,1194,PC PCKT WALLET,,1.80,,,,1.80,,,,600f39c30a7214ada2000030,,,,,,,PC PCKT WALLET,1.0,,,,1.80,,,,,,,,,,
5607,1.80,1195,PC PCKT WALLET,,1.80,,,,1.80,,,,600f39c30a7214ada2000030,,,,,,,PC PCKT WALLET,1.0,,,,1.80,,,,,,,,,,
5608,1.00,1196,PC IMPULSE,,1.00,,,,1.00,,,,600f39c30a7214ada2000030,,,,,,,PC IMPULSE,1.0,,,,1.00,,,,,,,,,,
5609,3.49,1197,BEN JERRYS I,34.9,3.49,BEN AND JERRYS ICE CREAM,,5332f5f6e4b03c9a25efd0b4,3.49,,,,600f39c30a7214ada2000030,5332f5f6e4b03c9a25efd0b4,311111511867,,,,BEN AND JERRYS,BEN AND JERRYS ICE CREAM,1.0,BEN AND JERRYS ICE CREAM,,True,3.49,,,,,False,,,,,
5610,3.49,1198,BEN JERRYS I,34.9,3.49,BEN AND JERRYS ICE CREAM,,5332f5f6e4b03c9a25efd0b4,3.49,,,,600f39c30a7214ada2000030,5332f5f6e4b03c9a25efd0b4,311111511867,,,,BEN AND JERRYS,BEN AND JERRYS ICE CREAM,1.0,BEN AND JERRYS ICE CREAM,,True,3.49,,,,,False,,,,,
5611,3.49,1199,BEN JERRYS I,34.9,3.49,BEN AND JERRYS ICE CREAM,,5332f5f6e4b03c9a25efd0b4,3.49,,,,600f39c30a7214ada2000030,5332f5f6e4b03c9a25efd0b4,311111511867,,,,BEN AND JERRYS,BEN AND JERRYS ICE CREAM,1.0,BEN AND JERRYS ICE CREAM,,True,3.49,,,,,False,,,,,
5612,4.49,1200,BEN JERRYS I,44.9,4.49,BEN AND JERRYS ICE CREAM,,5332f5f6e4b03c9a25efd0b4,4.49,,,,600f39c30a7214ada2000030,5332f5f6e4b03c9a25efd0b4,311111511867,,,,BEN AND JERRYS,BEN AND JERRYS ICE CREAM,1.0,BEN AND JERRYS ICE CREAM,,True,4.49,,,,,False,,,,,
5613,1.00,1201,MEGA EVENT S,,1.00,,,,1.00,,,,600f39c30a7214ada2000030,,,,,,,MEGA EVENT S,1.0,,,,1.00,,,,,,,,,,
5614,3.49,1202,BEN JERRYS I,34.9,3.49,BEN AND JERRYS ICE CREAM,,5332f5f6e4b03c9a25efd0b4,3.49,,,,600f39c30a7214ada2000030,5332f5f6e4b03c9a25efd0b4,311111511867,,,,BEN AND JERRYS,BEN AND JERRYS ICE CREAM,1.0,BEN AND JERRYS ICE CREAM,,True,3.49,,,,,False,,,,,
5615,3.00,1203,PC FELT POUCHES,,3.00,,,,3.00,,,,600f39c30a7214ada2000030,,,,,,,PC FELT POUCHES,1.0,,,,3.00,,,,,,,,,,
5616,3.00,1204,PC FELT POUCEES,,3.00,,,,3.00,,,,600f39c30a7214ada2000030,,,,,,,PC FELT POUCEES,1.0,,,,3.00,,,,,,,,,,
5617,1.80,1205,PC PCKT WALLET,,1.80,,,,1.80,,,,600f39c30a7214ada2000030,,,,,,,PC PCKT WALLET,1.0,,,,1.80,,,,,,,,,,
5618,1.80,1206,PC PCKT WALLET,,1.80,,,,1.80,,,,600f39c30a7214ada2000030,,,,,,,PC PCKT WALLET,1.0,,,,1.80,,,,,,,,,,
5619,1.80,1207,PC PCKT WALLET,,1.80,,,,1.80,,,,600f39c30a7214ada2000030,,,,,,,PC PCKT WALLET,1.0,,,,1.80,,,,,,,,,,
5620,1.80,1208,PC PCKT WALLET,,1.80,,,,1.80,,,,600f39c30a7214ada2000030,,,,,,,PC PCKT WALLET,1.0,,,,1.80,,,,,,,,,,
5621,1.80,1209,PC PCKT WALLET,,1.80,,,,1.80,,,,600f39c30a7214ada2000030,,,,,,,PC PCKT WALLET,1.0,,,,1.80,,,,,,,,,,
5622,1.80,1210,PC PCKT WALLET,,1.80,,,,1.80,,,,600f39c30a7214ada2000030,,,,,,,PC PCKT WALLET,1.0,,,,1.80,,,,,,,,,,
5623,3.00,1211,PC FELT POUCHES,,3.00,,,,3.00,,,,600f39c30a7214ada2000030,,,,,,,PC FELT POUCHES,1.0,,,,3.00,,,,,,,,,,
5624,3.00,1212,PC FELT POUCMES,,3.00,,,,3.00,,,,600f39c30a7214ada2000030,,,,,,,PC FELT POUCMES,1.0,,,,3.00,,,,,,,,,,
5625,3.00,1213,PC FELT POUCHES,,3.00,,,,3.00,,,,600f39c30a7214ada2000030,,,,,,,PC FELT POUCHES,1.0,,,,3.00,,,,,,,,,,
5626,3.00,1214,PC FELT POUCHES,,3.00,,,,3.00,,,,600f39c30a7214ada2000030,,,,,,,PC FELT POUCHES,1.0,,,,3.00,,,,,,,,,,
5627,3.00,1215,PC FEIT POUCHES,,3.00,,,,3.00,,,,600f39c30a7214ada2000030,,,,,,,PC FEIT POUCHES,1.0,,,,3.00,,,,,,,,,,
5628,3.00,1216,PC FELT POUCHES,,3.00,,,,3.00,,,,600f39c30a7214ada2000030,,,,,,,PC FELT POUCHES,1.0,,,,3.00,,,,,,,,,,
5629,3.00,1217,PC RELT POUCHES,,3.00,,,,3.00,,,,600f39c30a7214ada2000030,,,,,,,PC RELT POUCHES,1.0,,,,3.00,,,,,,,,,,
5630,3.00,1218,PC FELT POUCHES,,3.00,,,,3.00,,,,600f39c30a7214ada2000030,,,,,,,PC FELT POUCHES,1.0,,,,3.00,,,,,,,,,,
5631,1.00,1219,PC IMPULSE,,1.00,,,,1.00,,,,600f39c30a7214ada2000030,,,,,,,PC IMPULSE,1.0,,,,1.00,,,,,,,,,,
5632,1.00,1220,PC IMPULSE,,1.00,,,,1.00,,,,600f39c30a7214ada2000030,,,,,,,PC IMPULSE,1.0,,,,1.00,,,,,,,,,,
5633,1.00,1221,PC IMPULSE,,1.00,,,,1.00,,,,600f39c30a7214ada2000030,,,,,,,PC IMPULSE,1.0,,,,1.00,,,,,,,,,,
5634,1.00,1222,PC IMPULSE,,1.00,,,,1.00,,,,600f39c30a7214ada2000030,,,,,,,PC IMPULSE,1.0,,,,1.00,,,,,,,,,,
5635,1.00,1223,PC IMPULSE,,1.00,,,,1.00,,,,600f39c30a7214ada2000030,,,,,,,PC IMPULSE,1.0,,,,1.00,,,,,,,,,,
5636,1.00,1224,PC IMPULSE,,1.00,,,,1.00,,,,600f39c30a7214ada2000030,,,,,,,PC IMPULSE,1.0,,,,1.00,,,,,,,,,,
5637,1.00,1225,PC IMPULSE,,1.00,,,,1.00,,,,600f39c30a7214ada2000030,,,,,,,PC IMPULSE,1.0,,,,1.00,,,,,,,,,,
5638,1.00,1226,PC IMPULSE,,1.00,,,,1.00,,,,600f39c30a7214ada2000030,,,,,,,PC IMPULSE,1.0,,,,1.00,,,,,,,,,,
5639,0.60,1227,PC PAPER CLIPS,,0.60,,,,0.60,,,,600f39c30a7214ada2000030,,764025930000,,,,HEWLETT PACKARD,Hewlett Packard Multipurpose Paper - Brightness,1.0,,,,0.60,,,,,,,,,,
5640,5.99,1228,STO BABY SPR,,5.99,,,,5.99,,,,600f39c30a7214ada2000030,,,,,,SIMPLE TRUTH ORGANIC,STO BABY SPR,1.0,,,,5.99,,,,,,,,,,
5641,4.99,1229,LEGO 71029,,4.99,,,,4.99,,,,600f39c30a7214ada2000030,,,,,,,LEGO 71029,1.0,,,,4.99,,,,,,,,,,
5642,23.99,1230,PC JAMIE PANEL,,23.99,,,,23.99,,,,600f39c30a7214ada2000030,,,,,,,PC JAMIE PANEL,1.0,,,,23.99,,,,,,,,,,
5643,23.99,1231,PC JAMIE PANEL,,23.99,,,,23.99,,,,600f39c30a7214ada2000030,,,,,,,PC JAMIE PANEL,1.0,,,,23.99,,,,,,,,,,
5644,8.87,1233,MY LIFE AS,,8.87,,,,8.87,,,,600f39c30a7214ada2000030,,,,,,,MY LIFE AS,1.0,,,,8.87,,,,,,,,,,
5645,4.97,1234,LEGO 30554,,4.97,,,,4.97,,,,600f39c30a7214ada2000030,,,,,,,LEGO 30554,1.0,,,,4.97,,,,,,,,,,
5646,4.97,1235,LEGO 30554,,4.97,,,,4.97,,,,600f39c30a7214ada2000030,,,,,,,LEGO 30554,1.0,,,,4.97,,,,,,,,,,
5647,1.93,1236,REINFRCMENT,,1.93,,,,1.93,,,,600f39c30a7214ada2000030,,,,,,,REINFRCMENT,1.0,,,,1.93,,,,,,,,,,
5648,3.18,1237,PFFY,,3.18,,,,3.18,,,,600f39c30a7214ada2000030,,,,,,,PFFY,1.0,,,,3.18,,,,,,,,,,
5649,1.24,1238,1OZ DFP,,1.24,,,,1.24,,,,600f39c30a7214ada2000030,,,,,,,1OZ DFP,1.0,,,,1.24,,,,,,,,,,
5650,2.94,1239,500PC ELASTC,,2.94,,,,2.94,,,,600f39c30a7214ada2000030,,,,,,,500PC ELASTC,1.0,,,,2.94,,,,,,,,,,
5651,9.17,1240,GLUE STICK,,9.17,,,,9.17,,,,600f39c30a7214ada2000030,,070158008678,,,,KRAZY GLUE,Krazy Glue Sticks,1.0,,,,9.17,,,,,,,,,,
5652,9.17,1241,GLUE STICK,,9.17,,,,9.17,,,,600f39c30a7214ada2000030,,070158008678,,,,KRAZY GLUE,Krazy Glue Sticks,1.0,,,,9.17,,,,,,,,,,
5653,1.00,1242,PURPLE HW,,1.00,,,,1.00,,,,600f39c30a7214ada2000030,,,,,,,PURPLE HW,1.0,,,,1.00,,,,,,,,,,
5654,16.24,1243,ENR AA24PK,,16.24,,,,16.24,,,,600f39c30a7214ada2000030,,,,,,ENERGIZER MAX,ENR AA24PK,1.0,,,,16.24,,,,,,,,,,
5655,0.56,1244,PLAY DOH,,0.56,,,,0.56,,,,600f39c30a7214ada2000030,,,,,,,PLAY DOH,1.0,,,,0.56,,,,,,,,,,
5656,0.56,1245,PLAY DOH,,0.56,,,,0.56,,,,600f39c30a7214ada2000030,,,,,,,PLAY DOH,1.0,,,,0.56,,,,,,,,,,
5657,0.56,1246,PLAY DOH,,0.56,,,,0.56,,,,600f39c30a7214ada2000030,,,,,,,PLAY DOH,1.0,,,,0.56,,,,,,,,,,
5658,0.56,1247,PLAY DOH,,0.56,,,,0.56,,,,600f39c30a7214ada2000030,,,,,,,PLAY DOH,1.0,,,,0.56,,,,,,,,,,
5659,0.56,1248,PLAY DOH,,0.56,,,,0.56,,,,600f39c30a7214ada2000030,,,,,,,PLAY DOH,1.0,,,,0.56,,,,,,,,,,
5660,0.56,1249,PLAY DON,,0.56,,,,0.56,,,,600f39c30a7214ada2000030,,,,,,,PLAY DON,1.0,,,,0.56,,,,,,,,,,
5661,0.56,1250,PLAY DOE,,0.56,,,,0.56,,,,600f39c30a7214ada2000030,,078300054764,,,,PLAYTEX,Playtex Liners - Pre Sterilized Disposable,1.0,,,,0.56,,,,,,,,,,
5662,0.56,1251,PLAY DOH,,0.56,,,,0.56,,,,600f39c30a7214ada2000030,,,,,,,PLAY DOH,1.0,,,,0.56,,,,,,,,,,
5663,0.56,1252,PLAY DOH,,0.56,,,,0.56,,,,600f39c30a7214ada2000030,,,,,,,PLAY DOH,1.0,,,,0.56,,,,,,,,,,
5664,1.33,1253,DG CHOC 1,,1.33,,,,1.33,,,,600f39c30a7214ada2000030,,,,,,,DG CHOC 1,1.0,,,,1.33,,,,,,,,,,
5665,4.28,1254,SOUR CREAM,,4.28,,,,4.28,,,,600f39c30a7214ada2000030,,,,,,,Sour Cream,1.0,,,,4.28,,,,,,,,,,
5666,9.12,1255,EGGS 60CT,,9.12,,,,9.12,,,,600f39c30a7214ada2000030,,,,,,,Eggs,1.0,,,,9.12,,,,,,,,,,
5667,0.50,1256,COMP BOOK,,0.50,,,,0.50,,,,600f39c30a7214ada2000030,,,,,,,COMP BOOK,1.0,,,,0.50,,,,,,,,,,
5668,11.23,1257,HOUSE KIT,,11.23,,,,11.23,,,,600f39c30a7214ada2000030,,011110916068,,,,KROGER,Fresh Selections House Salad With Bacon Kit,1.0,,,,11.23,,,,,,,,,,
5669,3.79,1258,1% MILK,,3.79,,,,3.79,,,,600f39c30a7214ada2000030,,,,,,,1% Milk,1.0,,,,3.79,,,,,,,,,,
5670,3.38,1259,APPLE JUICE,,3.38,,,,3.38,,,,600f39c30a7214ada2000030,,,,,,,Apple Juice,1.0,,,,3.38,,,,,,,,,,
5671,2.34,1260,CHEESE SAUCE,,2.34,,,,2.34,,,,600f39c30a7214ada2000030,,,,,,KROGER,CHEESE SAUCE,1.0,,,,2.34,,,,,,,,,,
5672,2.34,1261,CHEESE SAUCE,,2.34,,,,2.34,,,,600f39c30a7214ada2000030,,,,,,KROGER,CHEESE SAUCE,1.0,,,,2.34,,,,,,,,,,
5673,2.34,1262,CHEESE SAUCE,,2.34,,,,2.34,,,,600f39c30a7214ada2000030,,,,,,KROGER,CHEESE SAUCE,1.0,,,,2.34,,,,,,,,,,
5674,2.34,1263,CHEESE SAUCE,,2.34,,,,2.34,,,,600f39c30a7214ada2000030,,,,,,KROGER,CHEESE SAUCE,1.0,,,,2.34,,,,,,,,,,
5675,2.34,1264,CHEESE SAUCE,,2.34,,,,2.34,,,,600f39c30a7214ada2000030,,,,,,KROGER,CHEESE SAUCE,1.0,,,,2.34,,,,,,,,,,
5676,2.34,1265,CHEESE SAUCE,,2.34,,,,2.34,,,,600f39c30a7214ada2000030,,,,,,KROGER,CHEESE SAUCE,1.0,,,,2.34,,,,,,,,,,
5677,2.34,1266,CHEESE SAUCE,,2.34,,,,2.34,,,,600f39c30a7214ada2000030,,,,,,KROGER,CHEESE SAUCE,1.0,,,,2.34,,,,,,,,,,
5678,2.34,1267,CHEESE SAUCE,,2.34,,,,2.34,,,,600f39c30a7214ada2000030,,,,,,KROGER,CHEESE SAUCE,1.0,,,,2.34,,,,,,,,,,
5679,2.34,1268,CWEESE SAUCE,,2.34,,,,2.34,,,,600f39c30a7214ada2000030,,,,,,,CWEESE SAUCE,1.0,,,,2.34,,,,,,,,,,
5680,2.34,1269,CHEESE SAUCE,,2.34,,,,2.34,,,,600f39c30a7214ada2000030,,,,,,KROGER,CHEESE SAUCE,1.0,,,,2.34,,,,,,,,,,
5681,2.34,1270,CHEESE SAUCE,,2.34,,,,2.34,,,,600f39c30a7214ada2000030,,,,,,KROGER,CHEESE SAUCE,1.0,,,,2.34,,,,,,,,,,
5682,2.34,1271,CHEESE SAUCE,,2.34,,,,2.34,,,,600f39c30a7214ada2000030,,,,,,KROGER,CHEESE SAUCE,1.0,,,,2.34,,,,,,,,,,
